0,0.15298,0.40889
1,0.15315,0.40921
2,0.15354,0.41008
3,0.15349,0.41069
4,0.15406,0.41115
5,0.15431,0.41126
6,0.15504,0.41203
7,0.15547,0.41244
8,0.15624,0.41259
9,0.15693,0.41295
10,0.15789,0.41235
11,0.15841,0.41256
12,0.15901,0.41241
13,0.15918,0.41271
14,0.15906,0.41352
15,0.15953,0.41419
16,0.15979,0.41429
17,0.1604,0.41587
18,0.16078,0.41672
19,0.16085,0.41782
20,0.16123,0.41972
21,0.16165,0.421
22,0.16167,0.42377
23,0.16214,0.42443
24,0.1631,0.42486
25,0.16414,0.42511
26,0.16529,0.42581
27,0.16656,0.42677
28,0.16819,0.42812
29,0.16912,0.42915
30,0.17169,0.4315
31,0.17267,0.43189
32,0.1747,0.43432
33,0.17736,0.43645
34,0.17786,0.43678
35,0.18008,0.43924
36,0.18096,0.43988
37,0.18312,0.44253
38,0.18413,0.44335
39,0.18571,0.44533
40,0.18592,0.44617
41,0.18645,0.44744
42,0.18674,0.4485
43,0.18703,0.45068
44,0.18679,0.45295
45,0.18712,0.4524
46,0.18815,0.45209
47,0.1888,0.45098
48,0.18986,0.44953
49,0.19074,0.44975
50,0.19243,0.44925
51,0.19343,0.44903
52,0.19592,0.44798
53,0.19841,0.44896
54,0.19901,0.44908
55,0.20134,0.44795
56,0.2022,0.44769
57,0.20384,0.4457
58,0.20447,0.44464
59,0.20546,0.44431
60,0.20606,0.44388
61,0.20739,0.44295
62,0.20827,0.4432
63,0.20961,0.4428
64,0.21149,0.44267
65,0.21212,0.44157
66,0.21372,0.44054
67,0.2144,0.43936
68,0.21636,0.43903
69,0.2167,0.43844
70,0.21838,0.43799
71,0.21962,0.43761
72,0.22087,0.43722
73,0.22122,0.43721
74,0.22181,0.43556
75,0.22187,0.43485
76,0.22191,0.43479
77,0.22191,0.43479
78,0.22194,0.43415
79,0.22228,0.43356
80,0.22228,0.43356
81,0.22268,0.43226
82,0.22302,0.43166
83,0.22338,0.43165
84,0.22338,0.43165
85,0.22376,0.431
86,0.22444,0.43104
87,0.22446,0.4304
88,0.22453,0.4297
89,0.22453,0.4297
90,0.22459,0.42899
91,0.22455,0.42842
92,0.22489,0.42783
93,0.22492,0.42718
94,0.22492,0.42595
95,0.22492,0.42595
96,0.22502,0.42336
97,0.22535,0.42155
98,0.22537,0.4209
99,0.22579,0.4196
100,0.22586,0.4189
101,0.22618,0.41895
102,0.22618,0.41895
103,0.22618,0.41895
104,0.22618,0.41895
105,0.22618,0.41895
106,0.22616,0.41835
107,0.22651,0.41776
108,0.22653,0.41711
109,0.22656,0.41646
110,0.22724,0.41529
111,0.22759,0.41469
112,0.22826,0.41415
113,0.22866,0.4135
114,0.2297,0.41296
115,0.23003,0.41302
116,0.23073,0.41304
117,0.23107,0.4137
118,0.2314,0.41375
119,0.23172,0.41381
120,0.23242,0.41387
121,0.23271,0.41458
122,0.23308,0.4146
123,0.23373,0.41471
124,0.23403,0.41541
125,0.23544,0.41618
126,0.23584,0.41555
127,0.23655,0.41625
128,0.23725,0.41633
129,0.23822,0.41708
130,0.23984,0.41739
131,0.24114,0.41763
132,0.24359,0.41606
133,0.24495,0.41501
134,0.24822,0.41433
135,0.25078,0.41483
136,0.25259,0.4165
137,0.25377,0.41796
138,0.2562,0.42232
139,0.25874,0.42467
140,0.26191,0.42656
141,0.26514,0.42855
142,0.26771,0.4297
143,0.27198,0.432
144,0.27483,0.43394
145,0.28071,0.43977
146,0.28409,0.44374
147,0.28982,0.45168
148,0.29473,0.45833
149,0.3055,0.47488
150,0.31748,0.49124
151,0.32481,0.49858
152,0.34049,0.51114
153,0.34422,0.51335
154,0.35992,0.52314
155,0.37181,0.52989
156,0.38338,0.53628
157,0.39135,0.53983
158,0.40583,0.54489
159,0.4092,0.54602
160,0.42605,0.55215
161,0.43525,0.55558
162,0.44101,0.55752
163,0.45304,0.56108
164,0.46022,0.56284
165,0.47513,0.56707
166,0.48199,0.56936
167,0.493,0.57032
168,0.5005,0.57115
169,0.51875,0.5735
170,0.52935,0.57817
171,0.53649,0.58007
172,0.54917,0.58481
173,0.55235,0.58552
174,0.56745,0.59074
175,0.57322,0.5916
176,0.58108,0.59213
177,0.58616,0.5926
178,0.59507,0.58932
179,0.59737,0.58886
180,0.60796,0.58631
181,0.61547,0.58344
182,0.61696,0.58319
183,0.62221,0.58231
184,0.62652,0.58204
185,0.6304,0.58183
186,0.63287,0.58128
187,0.63652,0.57995
188,0.63735,0.57951
189,0.6413,0.57847
190,0.64289,0.57764
191,0.6452,0.57762
192,0.64712,0.5793
193,0.64778,0.57934
194,0.6493,0.58015
195,0.64937,0.58056
196,0.6495,0.58054
197,0.6499,0.58154
198,0.6502,0.58193
199,0.65075,0.58218
200,0.65127,0.58306
201,0.65224,0.58302
202,0.65341,0.58232
203,0.65582,0.57991
204,0.65691,0.57951
205,0.65799,0.5791
206,0.65831,0.57853
207,0.65874,0.57807
208,0.65874,0.57807
209,0.65803,0.57847
210,0.65724,0.57813
211,0.65369,0.57811
212,0.65013,0.57805
213,0.64087,0.57748
214,0.63057,0.57456
215,0.62373,0.57296
216,0.61275,0.5702
217,0.60523,0.56975
218,0.58147,0.56716
219,0.56958,0.56526
220,0.54898,0.56061
221,0.53514,0.55608
222,0.51262,0.5477
223,0.49791,0.54221
224,0.46616,0.52619
225,0.45067,0.51407
226,0.44083,0.5061
227,0.42454,0.49519
228,0.42095,0.49268
229,0.40882,0.48297
230,0.40561,0.48058
231,0.40174,0.47843
232,0.39976,0.47882
233,0.4012,0.48636
234,0.40939,0.49655
235,0.41837,0.50703
236,0.43972,0.52785
237,0.44644,0.53211
238,0.48072,0.55854
239,0.49527,0.56749
240,0.51673,0.57815
241,0.53012,0.58296
242,0.5566,0.58871
243,0.56739,0.58939
244,0.58429,0.59045
245,0.59249,0.59158
246,0.59591,0.59147
247,0.59987,0.58959
248,0.60097,0.5888
249,0.60134,0.58681
250,0.60199,0.58597
251,0.60338,0.58401
252,0.60472,0.58274
253,0.60909,0.57873
254,0.61015,0.57799
255,0.61502,0.5748
256,0.62076,0.57233
257,0.62231,0.57201
258,0.62808,0.57211
259,0.6299,0.57182
260,0.63301,0.57221
261,0.63543,0.57263
262,0.64019,0.57401
263,0.64288,0.57556
264,0.64901,0.57799
265,0.65218,0.57901
266,0.65555,0.58213
267,0.66027,0.58902
268,0.66225,0.59086
269,0.66452,0.59278
270,0.66613,0.59305
271,0.66979,0.59357
272,0.67039,0.59346
273,0.67336,0.59736
274,0.67396,0.59726
275,0.67553,0.59601
276,0.67683,0.59509
277,0.67804,0.59469
278,0.67863,0.59382
279,0.67825,0.59147
280,0.67655,0.5871
281,0.67531,0.58356
282,0.67165,0.57944
283,0.67105,0.57874
284,0.66886,0.57491
285,0.66787,0.57209
286,0.66653,0.57006
287,0.66589,0.5692
288,0.66449,0.56603
289,0.66393,0.56472
290,0.66323,0.56313
291,0.66182,0.56271
292,0.66114,0.56406
293,0.65837,0.56472
294,0.65699,0.56365
295,0.65456,0.56311
296,0.65314,0.56264
297,0.64993,0.5533
298,0.64793,0.542
299,0.64651,0.53337
300,0.64463,0.51943
301,0.64318,0.51042
302,0.63922,0.49523
303,0.63758,0.49259
304,0.63486,0.49137
305,0.63312,0.49166
306,0.63075,0.49089
307,0.6289,0.48471
308,0.6274,0.47455
309,0.62697,0.46618
310,0.62675,0.46129
311,0.62616,0.45288
312,0.62589,0.44999
313,0.62466,0.4453
314,0.62399,0.44293
315,0.62267,0.44172
316,0.62162,0.44163
317,0.61776,0.44047
318,0.61677,0.44006
319,0.61066,0.43999
320,0.59987,0.43962
321,0.59704,0.43982
322,0.57961,0.4372
323,0.57288,0.43534
324,0.56288,0.43426
325,0.55734,0.43193
326,0.54941,0.42906
327,0.54609,0.42853
328,0.54112,0.42775
329,0.53948,0.42791
330,0.53649,0.427
331,0.531,0.42774
332,0.52979,0.42856
333,0.52303,0.43162
334,0.51884,0.43497
335,0.51072,0.44209
336,0.50379,0.44976
337,0.48521,0.46998
338,0.47707,0.4751
339,0.46355,0.48348
340,0.45469,0.48954
341,0.44139,0.4963
342,0.41931,0.50008
343,0.41079,0.49981
344,0.39821,0.49835
345,0.39022,0.49541
346,0.3742,0.48865
347,0.37175,0.48786
348,0.36316,0.48351
349,0.36023,0.48028
350,0.35758,0.47339
351,0.35734,0.46649
352,0.36272,0.44331
353,0.36907,0.4238
354,0.37431,0.41115
355,0.3836,0.3936
356,0.39587,0.37759
357,0.4198,0.35811
358,0.43357,0.34997
359,0.45605,0.3383
360,0.47217,0.3289
361,0.50425,0.31145
362,0.53681,0.29606
363,0.55221,0.29051
364,0.57249,0.28234
365,0.58427,0.27702
366,0.60561,0.27472
367,0.60953,0.27608
368,0.62373,0.28525
369,0.63041,0.29112
370,0.64009,0.30312
371,0.64835,0.31804
372,0.66043,0.3401
373,0.67058,0.35484
374,0.67922,0.36252
375,0.70347,0.37338
376,0.70841,0.37591
377,0.72618,0.38673
378,0.73328,0.39374
379,0.7419,0.40561
380,0.74614,0.41318
381,0.75246,0.42161
382,0.75584,0.42348
383,0.76137,0.43218
384,0.76567,0.44052
385,0.76809,0.44781
386,0.77427,0.47047
387,0.77606,0.4811
388,0.77986,0.49202
389,0.78268,0.49546
390,0.78602,0.50273
391,0.7885,0.51014
392,0.79395,0.51517
393,0.79554,0.5164
394,0.80202,0.52134
395,0.81147,0.52234
396,0.81345,0.52287
397,0.82255,0.52405
398,0.82752,0.52471
399,0.83475,0.52631
400,0.83974,0.52792
401,0.85167,0.53262
402,0.85403,0.53328
403,0.86274,0.53679
404,0.86716,0.53821
405,0.8757,0.54204
406,0.8837,0.54395
407,0.88692,0.54582
408,0.89201,0.55202
409,0.89552,0.55466
410,0.90391,0.56099
411,0.90727,0.56387
412,0.91399,0.57163
413,0.917,0.57326
414,0.92213,0.57761
415,0.92534,0.58064
416,0.9321,0.58646
417,0.93978,0.59338
418,0.94427,0.59681
419,0.95103,0.6026
420,0.95827,0.60609
421,0.96753,0.60927
422,0.96939,0.6106
423,0.97818,0.61366
424,0.98245,0.6144
425,0.98941,0.61446
426,0.9952,0.61591
427,0.99832,0.61765
428,0.002423,0.61952
429,0.00492,0.61963
430,0.010815,0.62047
431,0.011685,0.61979
432,0.017272,0.61797
433,0.020212,0.61744
434,0.024289,0.61566
435,0.027531,0.61301
436,0.03221,0.61164
437,0.035852,0.61199
438,0.038424,0.61194
439,0.041705,0.61223
440,0.045205,0.6128
441,0.050852,0.61598
442,0.053967,0.61815
443,0.058066,0.62089
444,0.060552,0.62103
445,0.06549,0.6196
446,0.068551,0.6192
447,0.072769,0.61439
448,0.074612,0.61237
449,0.076192,0.61299
450,0.080177,0.61346
451,0.080736,0.61349
452,0.082734,0.61601
453,0.083744,0.61814
454,0.085029,0.62195
455,0.085842,0.62267
456,0.086179,0.62543
457,0.085781,0.62591
458,0.085896,0.62683
459,0.086315,0.62737
460,0.085821,0.62708
461,0.085539,0.62806
462,0.085263,0.62903
463,0.084923,0.62985
464,0.083989,0.63048
465,0.082593,0.63303
466,0.082067,0.63418
467,0.08112,0.63682
468,0.081285,0.63731
469,0.080986,0.63685
470,0.08032,0.6352
471,0.080178,0.63528
472,0.078468,0.63678
473,0.077312,0.63772
474,0.07478,0.63832
475,0.073889,0.64013
476,0.072464,0.64116
477,0.072464,0.64116
478,0.071807,0.64133
479,0.072096,0.64336
480,0.072224,0.64328
481,0.072312,0.64306
482,0.072184,0.64315
483,0.071699,0.64289
484,0.071302,0.64153
485,0.0708,0.64069
486,0.071245,0.64082
487,0.072028,0.64056
488,0.072725,0.64051
489,0.074103,0.64086
490,0.07525,0.6399
491,0.075276,0.63945
492,0.075609,0.63922
493,0.075503,0.63886
494,0.0748,0.63891
495,0.074229,0.63887
496,0.073406,0.63797
497,0.073276,0.63805
498,0.072817,0.63735
499,0.073424,0.63855
500,0.073678,0.63941
501,0.074333,0.64076
502,0.074819,0.64102
503,0.075488,0.64136
504,0.0753,0.64122
505,0.075471,0.64232
506,0.075471,0.64232
507,0.074989,0.64365
508,0.074626,0.64433
509,0.073222,0.64527
510,0.072369,0.64481
511,0.069521,0.6462
512,0.06716,0.64784
513,0.065242,0.64903
514,0.056198,0.65039
515,0.053576,0.65122
516,0.037702,0.65728
517,0.0263,0.66104
518,0.99893,0.66312
519,0.98397,0.66018
520,0.95485,0.64753
521,0.94827,0.64411
522,0.92444,0.63037
523,0.90664,0.61518
524,0.89931,0.60603
525,0.88659,0.58945
526,0.88162,0.58338
527,0.8758,0.57649
528,0.87169,0.56832
529,0.8672,0.56089
530,0.86406,0.55693
531,0.85765,0.55133
532,0.85344,0.54814
533,0.85025,0.54827
534,0.8475,0.55096
535,0.84645,0.55044
536,0.84094,0.54434
537,0.83645,0.53838
538,0.82471,0.52622
539,0.81734,0.52036
540,0.80351,0.50535
541,0.79999,0.50148
542,0.78603,0.48595
543,0.77401,0.4757
544,0.76128,0.46608
545,0.74447,0.45432
546,0.73616,0.44861
547,0.72541,0.44069
548,0.71584,0.43347
549,0.70776,0.42746
550,0.7024,0.42393
551,0.69257,0.4217
552,0.68843,0.42256
553,0.68243,0.42904
554,0.67884,0.43583
555,0.678,0.43739
556,0.67573,0.44404
557,0.67346,0.44658
558,0.6691,0.44981
559,0.66646,0.44888
560,0.66181,0.4474
561,0.66083,0.447
562,0.65657,0.44564
563,0.65341,0.44539
564,0.65113,0.44464
565,0.64961,0.44214
566,0.64916,0.44028
567,0.64911,0.43672
568,0.64958,0.43546
569,0.65131,0.43144
570,0.65177,0.4304
571,0.6547,0.42521
572,0.6556,0.42311
573,0.65658,0.42124
574,0.6565,0.42121
575,0.65705,0.42269
576,0.65717,0.42377
577,0.65847,0.4241
578,0.66011,0.42476
579,0.6611,0.42514
580,0.66336,0.42601
581,0.66498,0.42666
582,0.66928,0.42931
583,0.67182,0.43191
584,0.6766,0.4355
585,0.68063,0.43979
586,0.69094,0.4506
587,0.70646,0.46696
588,0.71732,0.47916
589,0.74234,0.50868
590,0.74957,0.51799
591,0.78147,0.56036
592,0.80488,0.59189
593,0.82492,0.62143
594,0.83807,0.64132
595,0.85882,0.67014
596,0.8619,0.67271
597,0.87866,0.68506
598,0.88596,0.69536
599,0.89126,0.70116
600,0.9002,0.70599
601,0.90493,0.70672
602,0.9138,0.70641
603,0.91769,0.7065
604,0.92462,0.70596
605,0.93039,0.70589
606,0.94164,0.70144
607,0.95099,0.69708
608,0.96119,0.69316
609,0.97455,0.68873
610,0.97993,0.68614
611,0.98857,0.68224
612,0.99647,0.67877
613,0.002973,0.67652
614,0.007119,0.67661
615,0.015819,0.67623
616,0.020147,0.67674
617,0.027563,0.67609
618,0.033557,0.67548
619,0.035105,0.67568
620,0.040017,0.67309
621,0.042461,0.67138
622,0.047244,0.66905
623,0.050131,0.6676
624,0.05599,0.66303
625,0.057892,0.66142
626,0.062808,0.6548
627,0.065688,0.65008
628,0.068452,0.64442
629,0.071699,0.63847
630,0.0733,0.63665
631,0.077123,0.62661
632,0.079521,0.61367
633,0.082857,0.58683
634,0.084154,0.56786
635,0.087751,0.53644
636,0.090027,0.51842
637,0.094595,0.48746
638,0.097058,0.47489
639,0.1002,0.45807
640,0.10277,0.44587
641,0.10402,0.44045
642,0.1045,0.43189
643,0.10466,0.42557
644,0.10334,0.42096
645,0.10288,0.41951
646,0.10142,0.41591
647,0.10076,0.41557
648,0.10031,0.41614
649,0.099866,0.41748
650,0.098816,0.42095
651,0.096541,0.42574
652,0.093932,0.43021
653,0.083914,0.44255
654,0.080537,0.44469
655,0.062966,0.45348
656,0.044571,0.46264
657,0.023353,0.47602
658,0.008411,0.48632
659,0.9849,0.50334
660,0.95395,0.52656
661,0.93127,0.54329
662,0.91097,0.55612
663,0.89906,0.562
664,0.87674,0.57274
665,0.86729,0.57753
666,0.85054,0.58183
667,0.84313,0.58324
668,0.83131,0.58486
669,0.82201,0.58453
670,0.80214,0.58582
671,0.78284,0.5905
672,0.77415,0.59393
673,0.76043,0.59986
674,0.75765,0.60147
675,0.74701,0.60515
676,0.74007,0.6057
677,0.73199,0.60525
678,0.7268,0.60469
679,0.71928,0.6032
680,0.71799,0.60261
681,0.71169,0.59596
682,0.70752,0.58849
683,0.70413,0.5832
684,0.69498,0.57341
685,0.69017,0.56925
686,0.68356,0.56124
687,0.68142,0.55766
688,0.6781,0.55505
689,0.67581,0.55221
690,0.6701,0.54649
691,0.66803,0.54519
692,0.66407,0.544
693,0.65785,0.54045
694,0.65736,0.53865
